make,year,fuel,hp,cylinders,transmission,wd,doors,size,style,highway mpg,city mpg,popularity,msrp,is_factory tuner,is_hybrid,is_luxury,is_performance,is_flex fuel,is_crossover,is_hatchback,is_diesel,is_exotic,is_high-performance
suzuki,3,regular unleaded,126.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,28.0,19,481,14199,False,False,False,False,False,False,True,False,False,False
suzuki,3,regular unleaded,127.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,28.0,19,481,14699,False,False,False,False,False,False,True,False,False,False
suzuki,3,regular unleaded,127.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,28.0,19,481,15049,False,False,False,False,False,False,True,False,False,False
suzuki,3,regular unleaded,127.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,28.0,19,481,15199,False,False,False,False,False,False,True,False,False,False
suzuki,3,regular unleaded,127.0,1,MANUAL,front wheel drive,4.0,Compact,hatchback,28.0,20,481,13599,False,False,False,False,False,False,True,False,False,False
suzuki,3,regular unleaded,127.0,1,MANUAL,front wheel drive,4.0,Compact,hatchback,28.0,20,481,14099,False,False,False,False,False,False,True,False,False,False
suzuki,3,regular unleaded,127.0,1,MANUAL,front wheel drive,4.0,Compact,hatchback,28.0,20,481,13839,False,False,False,False,False,False,True,False,False,False
suzuki,3,regular unleaded,127.0,1,MANUAL,front wheel drive,4.0,Compact,hatchback,28.0,20,481,14339,False,False,False,False,False,False,True,False,False,False
suzuki,3,regular unleaded,127.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,28.0,19,481,15349,False,False,False,False,False,False,True,False,False,False
suzuki,3,regular unleaded,127.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,28.0,19,481,14939,False,False,False,False,False,False,True,False,False,False
lamborghini,3,premium unleaded (required),650.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,coupe,14.0,9,1158,1500000,False,False,False,True,False,False,False,False,True,True
kia,5,regular unleaded,138.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,37.0,27,1720,18290,False,False,False,False,False,False,True,False,False,False
kia,5,regular unleaded,138.0,1,MANUAL,front wheel drive,4.0,Compact,hatchback,37.0,27,1720,13990,False,False,False,False,False,False,True,False,False,False
kia,5,regular unleaded,138.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,37.0,27,1720,17190,False,False,False,False,False,False,True,False,False,False
kia,5,regular unleaded,138.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,37.0,27,1720,15290,False,False,False,False,False,False,True,False,False,False
kia,5,regular unleaded,138.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,37.0,27,1720,17905,False,False,False,False,False,False,True,False,False,False
kia,5,regular unleaded,138.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,37.0,27,1720,15495,False,False,False,False,False,False,True,False,False,False
kia,5,regular unleaded,138.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,37.0,27,1720,20905,False,False,False,False,False,False,True,False,False,False
kia,5,regular unleaded,138.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,36.0,27,1720,15495,False,False,False,False,False,False,True,False,False,False
kia,5,regular unleaded,138.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,36.0,27,1720,17905,False,False,False,False,False,False,True,False,False,False
kia,5,regular unleaded,138.0,1,AUTOMATIC,front wheel drive,4.0,Compact,hatchback,36.0,27,1720,20905,False,False,False,False,False,False,True,False,False,False
acura,4,premium unleaded (required),300.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,22.0,16,204,54250,False,False,True,True,False,False,False,False,False,False
acura,4,premium unleaded (required),300.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,22.0,16,204,50450,False,False,True,True,False,False,False,False,False,False
acura,4,premium unleaded (required),300.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,22.0,16,204,50450,False,False,True,True,False,False,False,False,False,False
acura,4,premium unleaded (required),300.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,22.0,16,204,46830,False,False,True,True,False,False,False,False,False,False
acura,4,premium unleaded (required),300.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,24.0,17,204,51350,False,False,True,True,False,False,False,False,False,False
acura,4,premium unleaded (required),300.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,24.0,17,204,51350,False,False,True,True,False,False,False,False,False,False
acura,4,premium unleaded (required),300.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,24.0,17,204,55150,False,False,True,True,False,False,False,False,False,False
acura,4,premium unleaded (required),300.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,24.0,17,204,47200,False,False,True,True,False,False,False,False,False,False
acura,4,premium unleaded (required),300.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,24.0,17,204,48200,False,False,True,True,False,False,False,False,False,False
acura,4,premium unleaded (required),300.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,24.0,17,204,52350,False,False,True,True,False,False,False,False,False,False
acura,4,premium unleaded (required),300.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,24.0,17,204,56150,False,False,True,True,False,False,False,False,False,False
acura,4,premium unleaded (required),300.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,24.0,17,204,52350,False,False,True,True,False,False,False,False,False,False
acura,5,premium unleaded (recommended),310.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,31.0,20,204,50950,False,False,True,True,False,False,False,False,False,False
acura,5,premium unleaded (recommended),310.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,31.0,20,204,60450,False,False,True,True,False,False,False,False,False,False
acura,5,premium unleaded (recommended),310.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,31.0,20,204,48450,False,False,True,True,False,False,False,False,False,False
acura,5,premium unleaded (recommended),310.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,31.0,20,204,54450,False,False,True,True,False,False,False,False,False,False
acura,5,premium unleaded (recommended),310.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,31.0,20,204,56950,False,False,True,True,False,False,False,False,False,False
acura,5,premium unleaded (recommended),310.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,31.0,20,204,54450,False,False,True,True,False,False,False,False,False,False
acura,5,premium unleaded (recommended),377.0,3,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,sedan,32.0,28,204,59950,False,True,True,True,False,False,False,False,False,True
acura,5,premium unleaded (recommended),310.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,31.0,20,204,60450,False,False,True,True,False,False,False,False,False,False
acura,5,premium unleaded (recommended),377.0,3,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,sedan,32.0,28,204,65950,False,True,True,True,False,False,False,False,False,True
acura,5,premium unleaded (recommended),310.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,31.0,20,204,50950,False,False,True,True,False,False,False,False,False,False
acura,5,premium unleaded (recommended),310.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,30.0,20,204,54450,False,False,True,True,False,False,False,False,False,False
acura,5,premium unleaded (recommended),310.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,sedan,30.0,20,204,60450,False,False,True,True,False,False,False,False,False,False
nissan,4,regular unleaded,170.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,28.0,23,2009,20150,False,False,False,False,False,True,False,False,False,False
nissan,4,regular unleaded,170.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,27.0,22,2009,21500,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,27.0,22,2009,21500,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,28.0,23,2009,20150,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,32.0,25,2009,24140,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,32.0,25,2009,29630,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,32.0,25,2009,24390,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,33.0,26,2009,28280,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,33.0,26,2009,24490,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,33.0,26,2009,22790,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,32.0,25,2009,25840,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,33.0,26,2009,23040,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,32.0,25,2009,30080,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,32.0,25,2009,24680,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,32.0,25,2009,26130,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,33.0,26,2009,28730,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,33.0,26,2009,24780,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,33.0,26,2009,23330,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,33.0,26,2009,23820,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,32.0,25,2009,26590,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,33.0,26,2009,25240,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,32.0,25,2009,25170,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,32.0,25,2009,31310,False,False,False,False,False,True,False,False,False,False
nissan,5,regular unleaded,170.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,33.0,26,2009,29960,False,False,False,False,False,True,False,False,False,False
volkswagen,4,flex-fuel (unleaded/e85),283.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,van,25.0,17,873,34490,False,False,False,False,True,False,False,False,False,False
volkswagen,4,flex-fuel (unleaded/e85),283.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,van,25.0,17,873,39890,False,False,False,False,True,False,False,False,False,False
volkswagen,4,flex-fuel (unleaded/e85),283.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,van,25.0,17,873,32010,False,False,False,False,True,False,False,False,False,False
volkswagen,4,flex-fuel (unleaded/e85),283.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,van,25.0,17,873,33490,False,False,False,False,True,False,False,False,False,False
volkswagen,4,flex-fuel (unleaded/e85),283.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,van,25.0,17,873,37890,False,False,False,False,True,False,False,False,False,False
volkswagen,4,flex-fuel (unleaded/e85),283.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,van,25.0,17,873,44280,False,False,False,False,True,False,False,False,False,False
volkswagen,4,flex-fuel (unleaded/e85),283.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,van,25.0,17,873,27020,False,False,False,False,True,False,False,False,False,False
audi,3,premium unleaded (required),420.0,4,MANUAL,all wheel drive,4.0,Compact,sedan,20.0,13,3105,66000,True,False,True,True,False,False,False,False,False,True
audi,3,premium unleaded (required),420.0,4,MANUAL,all wheel drive,2.0,Compact,convertible,19.0,12,3105,81900,True,False,True,True,False,False,False,False,False,True
audi,3,premium unleaded (required),420.0,4,MANUAL,all wheel drive,4.0,Compact,sedan,20.0,13,3105,66910,True,False,True,True,False,False,False,False,False,True
audi,4,premium unleaded (required),450.0,4,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,convertible,23.0,16,3105,77900,True,False,True,True,False,False,False,False,False,True
audi,4,premium unleaded (required),450.0,4,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,coupe,23.0,16,3105,68900,True,False,True,True,False,False,False,False,False,True
audi,4,premium unleaded (required),450.0,4,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,coupe,23.0,16,3105,69600,True,False,True,True,False,False,False,False,False,True
audi,4,premium unleaded (required),450.0,4,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,convertible,22.0,16,3105,77900,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),450.0,4,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,convertible,22.0,16,3105,79200,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),450.0,4,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,coupe,23.0,16,3105,70900,True,False,True,True,False,False,False,False,False,True
audi,2,premium unleaded (required),450.0,4,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,20.0,14,3105,82700,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),560.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,27.0,16,3105,106500,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),560.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,25.0,15,3105,108900,True,False,True,True,False,False,False,False,False,True
audi,5,premium unleaded (required),560.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,25.0,15,3105,110700,True,False,True,True,False,False,False,False,False,True
acura,2,regular unleaded,160.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,30.0,24,204,21100,False,False,True,True,False,False,True,False,False,False
acura,2,regular unleaded,160.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,30.0,24,204,20025,False,False,True,True,False,False,True,False,False,False
acura,2,regular unleaded,160.0,1,AUTOMATIC,front wheel drive,2.0,Compact,hatchback,31.0,22,204,22000,False,False,True,True,False,False,True,False,False,False
acura,2,regular unleaded,160.0,1,AUTOMATIC,front wheel drive,2.0,Compact,hatchback,31.0,22,204,20925,False,False,True,True,False,False,True,False,False,False
acura,2,premium unleaded (required),200.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,28.0,21,204,23320,True,False,True,True,False,False,True,False,False,False
acura,3,regular unleaded,160.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,31.0,24,204,20275,False,False,True,True,False,False,True,False,False,False
acura,3,regular unleaded,160.0,1,AUTOMATIC,front wheel drive,2.0,Compact,hatchback,31.0,22,204,22250,False,False,True,True,False,False,True,False,False,False
acura,3,regular unleaded,160.0,1,AUTOMATIC,front wheel drive,2.0,Compact,hatchback,31.0,22,204,21175,False,False,True,True,False,False,True,False,False,False
acura,3,regular unleaded,160.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,31.0,24,204,21350,False,False,True,True,False,False,True,False,False,False
acura,3,premium unleaded (required),210.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,28.0,20,204,23670,True,False,True,True,False,False,True,False,False,False
acura,3,regular unleaded,155.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,31.0,24,204,20325,False,False,True,False,False,False,True,False,False,False
acura,3,regular unleaded,155.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,31.0,24,204,21475,False,False,True,False,False,False,True,False,False,False
acura,3,premium unleaded (required),201.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,28.0,20,204,23845,True,False,True,True,False,False,True,False,False,False
acura,3,regular unleaded,155.0,1,AUTOMATIC,front wheel drive,2.0,Compact,hatchback,31.0,22,204,21225,False,False,True,False,False,False,True,False,False,False
acura,3,regular unleaded,155.0,1,AUTOMATIC,front wheel drive,2.0,Compact,hatchback,31.0,22,204,22375,False,False,True,False,False,False,True,False,False,False
lexus,2,premium unleaded (required),220.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,21.0,17,454,33955,False,False,True,False,False,True,False,False,False,False
lexus,2,premium unleaded (required),220.0,3,AUTOMATIC,four wheel drive,4.0,Midsize,suv,21.0,16,454,35705,False,False,True,False,False,True,False,False,False,False
lexus,2,regular unleaded,220.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,21.0,16,454,35705,False,False,True,False,False,True,False,False,False,False
lexus,2,regular unleaded,220.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,21.0,17,454,33955,False,False,True,False,False,True,False,False,False,False
lexus,2,regular unleaded,220.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,21.0,16,454,36925,False,False,True,False,False,True,False,False,False,False
lexus,2,regular unleaded,220.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,21.0,17,454,35125,False,False,True,False,False,True,False,False,False,False
lexus,2,regular unleaded,230.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,24.0,17,454,35275,False,False,True,True,False,True,False,False,False,False
lexus,2,regular unleaded,230.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,22.0,16,454,36675,False,False,True,False,False,True,False,False,False,False
lexus,3,regular unleaded,230.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,23.0,17,454,36025,False,False,True,False,False,True,False,False,False,False
lexus,3,regular unleaded,230.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,22.0,16,454,37425,False,False,True,False,False,True,False,False,False,False
lexus,3,regular unleaded,223.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,23.0,17,454,36370,False,False,True,False,False,True,False,False,False,False
lexus,3,regular unleaded,223.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,22.0,16,454,37770,False,False,True,False,False,True,False,False,False,False
lexus,5,regular unleaded,270.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,25.0,18,454,40970,False,False,True,False,False,True,False,False,False,False
lexus,5,regular unleaded,270.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,26.0,18,454,50220,False,False,True,False,False,True,False,False,False,False
lexus,5,regular unleaded,270.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,26.0,18,454,48710,False,False,True,False,False,True,False,False,False,False
lexus,5,regular unleaded,270.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,24.0,18,454,42370,False,False,True,False,False,True,False,False,False,False
lexus,5,regular unleaded,295.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,26.0,19,454,49125,False,False,True,False,False,True,False,False,False,False
lexus,5,regular unleaded,295.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,28.0,20,454,41900,False,False,True,False,False,True,False,False,False,False
lexus,5,regular unleaded,295.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,26.0,19,454,43300,False,False,True,False,False,True,False,False,False,False
lexus,5,regular unleaded,295.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,26.0,19,454,50320,False,False,True,False,False,True,False,False,False,False
lexus,5,regular unleaded,295.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,27.0,20,454,48920,False,False,True,False,False,True,False,False,False,False
lexus,5,regular unleaded,295.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,27.0,20,454,43020,False,False,True,False,False,True,False,False,False,False
lexus,5,regular unleaded,295.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,26.0,19,454,44420,False,False,True,False,False,True,False,False,False,False
lexus,3,regular unleaded,268.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,25.0,27,454,46060,False,True,True,False,False,True,False,False,False,False
lexus,3,regular unleaded,268.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,25.0,28,454,44660,False,True,True,False,False,True,False,False,False,False
lexus,3,regular unleaded,268.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,25.0,28,454,41180,False,True,True,False,False,True,False,False,False,False
lexus,3,regular unleaded,268.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,25.0,27,454,42580,False,True,True,False,False,True,False,False,False,False
lexus,3,premium unleaded (required),268.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,24.0,27,454,42080,False,True,True,False,False,True,False,False,False,False
lexus,3,premium unleaded (required),268.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,24.0,26,454,43480,False,True,True,False,False,True,False,False,False,False
lexus,5,premium unleaded (required),295.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,28.0,32,454,47620,False,True,True,False,False,True,False,False,False,False
lexus,5,premium unleaded (required),295.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,28.0,30,454,49020,False,True,True,False,False,True,False,False,False,False
lexus,5,premium unleaded (recommended),308.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,28.0,30,454,57045,False,True,True,False,False,True,False,False,False,False
lexus,5,premium unleaded (recommended),308.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,28.0,30,454,53635,False,True,True,False,False,True,False,False,False,False
lexus,5,premium unleaded (recommended),308.0,3,AUTOMATIC,front wheel drive,4.0,Midsize,suv,30.0,31,454,52235,False,True,True,False,False,True,False,False,False,False
lexus,5,premium unleaded (recommended),308.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,28.0,31,454,53035,False,True,True,False,False,True,False,False,False,False
lexus,5,premium unleaded (recommended),308.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,suv,28.0,31,454,56495,False,True,True,False,False,True,False,False,False,False
chevrolet,2,regular unleaded,190.0,3,AUTOMATIC,rear wheel drive,3.0,Compact,pickup,20.0,15,1385,20984,False,False,False,True,False,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,AUTOMATIC,rear wheel drive,2.0,Compact,pickup,23.0,17,1385,15406,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,AUTOMATIC,rear wheel drive,3.0,Compact,pickup,23.0,17,1385,21474,False,False,False,False,True,False,False,False,False,False
chevrolet,2,regular unleaded,190.0,3,AUTOMATIC,rear wheel drive,3.0,Compact,pickup,20.0,15,1385,23539,False,False,False,True,False,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,MANUAL,rear wheel drive,3.0,Compact,pickup,25.0,19,1385,15943,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,AUTOMATIC,rear wheel drive,2.0,Compact,pickup,23.0,17,1385,19434,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,MANUAL,rear wheel drive,2.0,Compact,pickup,25.0,19,1385,13961,False,False,False,False,True,False,False,False,False,False
chevrolet,2,regular unleaded,190.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,pickup,20.0,15,1385,18519,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,AUTOMATIC,rear wheel drive,2.0,Compact,pickup,23.0,17,1385,17169,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,AUTOMATIC,rear wheel drive,3.0,Compact,pickup,23.0,17,1385,19209,False,False,False,False,True,False,False,False,False,False
chevrolet,2,regular unleaded,190.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,pickup,20.0,15,1385,21499,False,False,False,True,False,False,False,False,False,False
chevrolet,2,regular unleaded,190.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,pickup,20.0,15,1385,18944,False,False,False,True,False,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,MANUAL,rear wheel drive,3.0,Compact,pickup,25.0,19,1385,20780,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,MANUAL,rear wheel drive,2.0,Compact,pickup,25.0,19,1385,16905,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,MANUAL,rear wheel drive,2.0,Compact,pickup,25.0,19,1385,18780,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,AUTOMATIC,rear wheel drive,2.0,Compact,pickup,23.0,17,1385,17570,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,MANUAL,rear wheel drive,3.0,Compact,pickup,25.0,19,1385,16570,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,AUTOMATIC,rear wheel drive,2.0,Compact,pickup,23.0,17,1385,16220,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,MANUAL,rear wheel drive,3.0,Compact,pickup,25.0,19,1385,18905,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,MANUAL,rear wheel drive,2.0,Compact,pickup,25.0,19,1385,16120,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,MANUAL,rear wheel drive,2.0,Compact,pickup,25.0,19,1385,14770,False,False,False,False,True,False,False,False,False,False
chevrolet,2,flex-fuel (unleaded/e85),120.0,1,MANUAL,rear wheel drive,3.0,Compact,pickup,25.0,19,1385,18120,False,False,False,False,True,False,False,False,False,False
mercedes-benz,5,premium unleaded (required),449.0,4,AUTOMATIC,rear wheel drive,4.0,Large,sedan,26.0,17,617,94400,False,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),577.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,23.0,15,617,141450,True,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),449.0,4,AUTOMATIC,all wheel drive,4.0,Large,sedan,26.0,16,617,97400,False,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),577.0,4,AUTOMATIC,all wheel drive,2.0,Large,coupe,23.0,15,617,160900,True,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),621.0,6,AUTOMATIC,rear wheel drive,4.0,Large,sedan,20.0,13,617,222000,True,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),621.0,6,AUTOMATIC,rear wheel drive,2.0,Large,coupe,20.0,13,617,230900,True,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),523.0,6,AUTOMATIC,rear wheel drive,4.0,Large,sedan,21.0,12,617,166900,False,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),449.0,4,AUTOMATIC,all wheel drive,2.0,Large,coupe,24.0,16,617,119900,False,False,True,True,False,False,False,False,False,True
mercedes-benz,5,premium unleaded (required),621.0,6,AUTOMATIC,rear wheel drive,2.0,Large,coupe,20.0,13,617,234050,True,False,True,True,False,False,False,False,False,True
